19 AVENUE ALPHONSE BAUDIN 01000 BOURG EN BRESSE, 19 Avenue Alphonse Baudin -  01000 Bourg-en-Bresse -  France, 46.2001091, 5.215915499999999﻿
13 BOULEVARD IRENE JOLIOT CURIE 01000 BOURG EN BRESSE, 13 Boulevard Irène Joliot Curie -  01000 Bourg-en-Bresse -  France, 46.2097726, 5.232874400000001﻿
30 RUE REVERMONT 01000 BOURG EN BRESSE, 30 Rue du Revermont -  01000 Bourg-en-Bresse -  France, 46.21106349999999, 5.2441207﻿
55 AVENUE JEAN JAURES 01000 BOURG EN BRESSE, 55 Avenue Jean Jaurès -  01000 Bourg-en-Bresse -  France, 46.1978121, 5.217078﻿
13 RUE GABRIEL VICAIRE 01000 BOURG EN BRESSE, 13 Rue Gabriel Vicaire -  01000 Bourg-en-Bresse -  France, 46.2076929, 5.2243265﻿
AVENUE SPORTS 1 BD JOHN KENNEDY 01000 BOURG EN BRESSE, 10 Boulevard John Kennedy -  01000 Bourg-en-Bresse -  France, 46.2061933, 5.240965﻿
168 BOULEVARD BROU 01000 BOURG EN BRESSE, 168 Boulevard de Brou -  01000 Bourg-en-Bresse -  France, 46.1973917, 5.235297699999999﻿
158 Bis BOULEVARD BROU 01000 BOURG EN BRESSE, 158 Boulevard de Brou -  01000 Bourg-en-Bresse -  France, 46.1983632, 5.234533﻿
9 RUE REPUBLIQUE 01000 BOURG EN BRESSE, 9 Rue de la République -  01000 Bourg-en-Bresse -  France, 46.2033394, 5.2273019﻿
19 AVENUE DE LA VICTOIRE 1 AV PIERRE SEMARD 01000 BOURG EN BRESSE, , , ﻿
126 BOULEVARD BROU 01000 BOURG EN BRESSE, 126 Boulevard de Brou -  01000 Bourg-en-Bresse -  France, 46.2000407, 5.2331576﻿
34 RUE REPUBLIQUE 01000 BOURG EN BRESSE, 34 Rue de la République -  01000 Bourg-en-Bresse -  France, 46.2026363, 5.2279987﻿
28 RUE REPUBLIQUE 01000 BOURG EN BRESSE, 28 Rue de la République -  01000 Bourg-en-Bresse -  France, 46.2028192, 5.22772﻿
18 RUE 4 SEPTEMBRE 01000 BOURG EN BRESSE, 18 Rue du 4 Septembre -  01000 Bourg-en-Bresse -  France, 46.206365, 5.2291419﻿
10 RUE BARA 01000 BOURG EN BRESSE, 10 Rue Bara -  01000 Bourg-en-Bresse -  France, 46.2004588, 5.2319615﻿
28 RUE 4 SEPTEMBRE 01000 BOURG EN BRESSE, 28 Rue du 4 Septembre -  01000 Bourg-en-Bresse -  France, 46.2070042, 5.2290943﻿
141 RUE 14 JUILLET 1789 01000 BOURG EN BRESSE, 141 Rue du 14 Juillet 1789 -  01000 Bourg-en-Bresse -  France, 46.2035484, 5.245826399999999﻿
508 GRANDE RUE 01090 AMAREINS FRANCHELEINS CESS, , , ﻿
113 RUE LILAS 01090 GUEREINS, 113 Rue des Lilas -  01090 Guéreins -  France, 46.1047928, 4.7720608﻿
LE BOURG 01090 LURCY, Le Bourg -  01090 Lurcy -  France, 46.06280100000001, 4.7821﻿
53 RUE MACON 01090 MONTMERLE SUR SAONE, 53 Rue de Mâcon -  01090 Montmerle-sur-Saône -  France, 46.0834318, 4.753964799999999﻿
12 RUE PONT 01090 MONTMERLE SUR SAONE, 12 Rue du Pont -  01090 Montmerle-sur-Saône -  France, 46.0811236, 4.7561779﻿
6 RUE SCIERIES 01100 ARBENT, 6 Rue des Scieries -  01100 Arbent -  France, 46.2887829, 5.6759852﻿
6 RUE FRANCOIS ROCHAIX 01100 ARBENT, 6 Rue François Rochaix -  01100 Arbent -  France, 46.2745182, 5.6582674﻿
17 RUE GEN DE GAULLE 01100 ARBENT, 17 Rue du Général de Gaulle -  01100 Arbent -  France, 46.274371, 5.676016600000001﻿
ALLEE FLEURS 01100 ARBENT, Allée des Fleurs -  01100 Arbent -  France, 46.2852161, 5.6615289﻿
2 AVENUE VICTOR HUGO 01100 BELLIGNAT, 2 Avenue Victor Hugo -  01100 Bellignat -  France, 46.2506698, 5.635665899999999﻿
1 RUE VICTOR HUGO 01100 BELLIGNAT, 1 Rue Victor Hugo -  01100 Bellignat -  France, 46.2483728, 5.637963999999999﻿
46 RUE RENE NICOD 01100 OYONNAX, 46 Rue René Nicod -  01100 Oyonnax -  France, 46.2638422, 5.6517501﻿
17 RUE SOURCES 01100 OYONNAX, 17 Rue des Sources -  01100 Oyonnax -  France, 46.2364543, 5.6708948﻿
8 PLACE EMILE ZOLA 01100 OYONNAX, 8 Place Emile Zola -  01100 Oyonnax -  France, 46.2578071, 5.657496999999999﻿
8 RUE ALMA 01100 OYONNAX, 8 Rue de l'Alma -  01100 Oyonnax -  France, 46.2584943, 5.6574491﻿
3 RUE BICHAT 01100 OYONNAX, 3 Rue Bichat -  01100 Oyonnax -  France, 46.25899279999999, 5.6560966﻿
125 COURS VERDUN 01100 OYONNAX, 125 Cours de Verdun -  01100 Oyonnax -  France, 46.2538442, 5.64297﻿
169 RUE ANATOLE FRANCE 01100 OYONNAX, 169 Rue Anatole France -  01100 Oyonnax -  France, 46.2546183, 5.6533125﻿
66 RUE ANATOLE FRANCE 01100 OYONNAX, 66 Rue Anatole France -  01100 Oyonnax -  France, 46.2602584, 5.6578207﻿
86 COURS VERDUN 01100 OYONNAX, 86 Cours de Verdun -  01100 Oyonnax -  France, 46.2617079, 5.649123899999999﻿
209 RUE EDOUARD HERRIOT 01100 OYONNAX, 209 Rue Edouard Herriot -  01100 Oyonnax -  France, 46.2714465, 5.628553999999999﻿
1 RUE MARCHON 01100 OYONNAX, 1 Route de Marchon -  01100 Oyonnax -  France, 46.2648692, 5.659782﻿
49 RUE CAPIT MONTREAL 01100 OYONNAX, 49 Rue Capitaine Montréal -  01100 Oyonnax -  France, 46.2608411, 5.6435749﻿
1 RUE JEAN MERMOZ 01100 OYONNAX, 1 Rue Jean Mermoz -  01100 Oyonnax -  France, 46.2632257, 5.6444794﻿
6 PLACE VAILLANT COUTURIER 01100 OYONNAX, 6 Place Vaillant Couturier -  01100 Oyonnax -  France, 46.2588158, 5.6538219﻿
7 RUE BICHAT 01100 OYONNAX, 7 Rue Bichat -  01100 Oyonnax -  France, 46.2586234, 5.6555833﻿
24 RUE NORMANDIE NIEMEN 01100 OYONNAX, 24 Rue Normandie Niemen -  01100 Oyonnax -  France, 46.2578894, 5.6459595﻿
4 RUE JULES MICHELET 01100 OYONNAX, 4 Rue Jules Michelet -  01100 Oyonnax -  France, 46.259137, 5.657038099999999﻿
PLACE LAVOIR 01110 ARANC, Place du Lavoir -  01110 Aranc -  France, 46.004362, 5.508294999999999﻿
1 PLACE DU LAVOIR 01110 ARANC, 1 Place du Lavoir -  01110 Aranc -  France, 46.0033262, 5.5086486﻿
LES PEZIERES 01110 ARANC, Les Pezières -  01110 Aranc -  France, 45.993102, 5.487982499999999﻿
25 RUE FOUR 01110 ARANC, 25 Rue du Four -  01640 Jujurieux -  France, 46.029367, 5.456896﻿
FERME GUICHARD 01110 CORMARANCHE EN BUGEY, Ferme Guichard -  01110 Cormaranche-en-Bugey -  France, 45.962323, 5.631616﻿
LA PRAILLE 01110 HAUTEVILLE LOMPNES, La Praille -  01110 -  France, 45.98178, 5.634788899999999﻿
380 BOULEVARD FREDERIC DUMAREST 01110 HAUTEVILLE LOMPNES, 380 Boulevard Frédéric Dumarest -  01110 Hauteville-Lompnes -  France, 45.9780015, 5.5969125﻿
28 RUE JOSEPH VIALLAZ 01110 HAUTEVILLE LOMPNES, 28 Rue Joseph Viallaz -  01110 Hauteville-Lompnes -  France, 45.976517, 5.6008624﻿
274 RUE REPUBLIQUE 01110 HAUTEVILLE LOMPNES, 274 Rue de la République -  01110 Hauteville-Lompnes -  France, 45.9776752, 5.6016147﻿
4 PLACE FFI 01110 HAUTEVILLE LOMPNES, , , ﻿
ROUTE EGLISE 01110 THEZILLIEU, Derrière l'Église -  01110 Thézillieu -  France, 45.8941629, 5.5979005﻿
ROUTE JONS 01120 DAGNEUX, Route de Jons -  01120 Dagneux -  France, 45.8499498, 5.0619923﻿
1533 RUE GENEVE 01120 DAGNEUX, 1533 Rue de Genève -  01120 Dagneux -  France, 45.8510914, 5.0817438﻿
RUE CHARTINIERES 01120 DAGNEUX, Rue des Chartinières -  01120 Dagneux -  France, 45.8490703, 5.0662923﻿
42 AUTOROUTE RELAIS DE DAGNEUX 01120 DAGNEUX, Autoroute A42 -  01120 Dagneux -  France, 45.8450152, 5.070793099999999﻿
242 RUE FAUBOURG 01120 LA BOISSE, 242 Rue du Faubourg -  01120 La Boisse -  France, 45.8412714, 5.039755299999999﻿
1029 ROUTE NATIONALE 01120 LA BOISSE, 1029 Route nationale -  01120 La Boisse -  France, 45.8442121, 5.0349742﻿
494 ROUTE BALAN 01120 LA BOISSE, 494 Route de Balan -  01120 La Boisse -  France, 45.83723029999999, 5.0572062﻿
205 GRANDE RUE 01120 MONTLUEL, 205 Grande Rue -  01120 Montluel -  France, 45.8512861, 5.0560488﻿
18 PLACE CARNOT 01120 MONTLUEL, 18 Place Carnot -  01120 Montluel -  France, 45.85210379999999, 5.0570064﻿
108 GRANDE RUE 01120 MONTLUEL, 108 Grande Rue -  01120 Montluel -  France, 45.8520645, 5.0576482﻿
64 PLACE TILLEULS 01120 MONTLUEL, 64 Place des Tilleuls -  01120 Montluel -  France, 45.84988, 5.0533668﻿
389 AVENUE GARE 01120 MONTLUEL, 389 Avenue de la Gare -  01120 Montluel -  France, 45.84842219999999, 5.0579047﻿
9 RUE NEUVE 01120 MONTLUEL, 9 Rue Neuve -  01120 Montluel -  France, 45.8517453, 5.058839499999999﻿
12 PLACE ARISTIDE BRIAND 01120 NIEVROZ, 12 Place Aristide Briand -  01120 Niévroz -  France, 45.8267989, 5.0642099﻿
810 ROUTE BOURG EN BRESSE 01120 PIZAY, 810 Route de Bourg en Bresse -  01120 Pizay -  France, 45.8890391, 5.0908541﻿
907 ROUTE BOURG 01120 PIZAY, 907 Route de Bourg en Bresse -  01120 Pizay -  France, 45.8898458, 5.0913806﻿
LIEU-DIT BOURG 01120 STE CROIX, Route de Sainte-Croix -  01120 Pizay -  France, 45.8856168, 5.088104﻿
LIEU DIT BOURG 01120 STE CROIX, Lieu-dit Bourg -  01120 Sainte-Croix -  France, 45.893698, 5.053195﻿
ROUTE MONTLUEL 01120 STE CROIX, Route de Montluel -  01120 Sainte-Croix -  France, 45.886557, 5.055727999999999﻿
DOMAINE STE CROIX CHEM CHATEAU 01120 STE CROIX, Chemin du Château -  01120 Sainte-Croix -  France, 45.8927361, 5.0574677﻿
82 RUE MAIRIE 01120 THIL, 82 Rue de la Mairie -  01120 Thil -  France, 45.8121298, 5.0221167﻿
20 RUE DES FONTAINES LE VILLAGE D'EN BAS 01130 CHARIX, , , ﻿
LAC GENIN 01130 CHARIX, 18 Route du Lac Genin -  01130 Charix -  France, 46.2054779, 5.693781899999999﻿
VILLAGE BAS 01130 CHARIX, le Village d'en bas -  01130 Charix -  France, 46.1838864, 5.6845392﻿
LA PENDUE 01130 ECHALLON, La Pendue -  01130 Échallon -  France, 46.214428, 5.738288﻿
MOULIN DE CHARIX 01130 LALLEYRIAT, D 1084 - Moulin de Charix -  01130 Le Poizat-Lalleyriat -  France, 46.167101, 5.691029299999999﻿
CHAMP MOGUEL 01130 LE POIZAT, D55 - Champ Moguel -  01130 Le Poizat-Lalleyriat -  France, 46.1493688, 5.705185﻿
4 PLACE VIGNETTES 01130 LES NEYROLLES, 4 Rue des Vignettes -  01130 Les Neyrolles -  France, 46.1431105, 5.6340786﻿
3 ROUTE CLUSE 01130 NANTUA, 3 Route de la Cluse -  01130 Nantua -  France, 46.1586708, 5.6021081﻿
AVENUE LAC 01130 NANTUA, Avenue du Lac -  01130 Nantua -  France, 46.1557254, 5.601147999999999﻿
RESIDENCE PARC 5 R RESIDENCE 01130 NANTUA, 84 Route de la Cluse -  01130 Nantua -  France, 46.157996, 5.6034261﻿
49 RUE DOCT EMILE MERCIER 01130 NANTUA, , , ﻿
LE POIZAT 01130 POIZAT LALLEYRIAT (LE), 01130 Le Poizat-Lalleyriat -  France, 46.144822, 5.696522﻿
LA MILLIERE 01130 POIZAT LALLEYRIAT (LE), La Millière -  01130 Le Poizat-Lalleyriat -  France, 46.1538701, 5.7132621﻿
CHEMIN FORESTIER LIEU 01130 ST GERMAIN DE JOUX, , , ﻿
17 PLACE DE LA BASCULE 01140 GARNERANS, 17 Pl. de la Bascule -  01140 Garnerans -  France, 46.2056902, 4.8410041﻿
LES ROLLETS 01140 ILLIAT, Les Rollets -  01140 Illiat -  France, 46.187044, 4.883814﻿
592 RUE LIBERATION 01140 ST DIDIER SUR CHALARONNE, 592 Rue de la Libération -  01140 Saint-Didier-sur-Chalaronne -  France, 46.1781207, 4.818022099999999﻿
1901 PONT ST ROMAIN 01140 ST DIDIER SUR CHALARONNE, 1901 Pré Saint-Romain -  01140 Saint-Didier-sur-Chalaronne -  France, 46.18660269999999, 4.7819064﻿
12 CARREFOUR CENTRE 01140 ST ETIENNE SUR CHALARONNE, 12 Carrefour du Ctre -  01140 Saint-Étienne-sur-Chalaronne -  France, 46.1473307, 4.866153﻿
AVENUE PORT 01140 THOISSEY, Avenue du Port -  01140 Thoissey -  France, 46.167956, 4.795084399999999﻿
2 RUE HOTEL DE VILLE 01140 THOISSEY, 2 Rue de l'Hôtel de ville -  01140 Thoissey -  France, 46.1720748, 4.8009444﻿
21 GRANDE RUE 01140 THOISSEY, 21 Grande Rue -  01140 Thoissey -  France, 46.1725937, 4.8025901﻿
37 CHEMIN RUVAISON 01150 BLYES, 37 Chemin de Ruvaison -  01150 Blyes -  France, 45.8460909, 5.2523934﻿
668 ROUTE DE LOYETTES 01150 BLYES, 668 Route de Loyettes -  01150 Blyes -  France, 45.83994269999999, 5.2492996﻿
668 ROUTE LOYETTES 01150 BLYES, 668 Route de Loyettes -  01150 Blyes -  France, 45.83994269999999, 5.2492996﻿
925 ROUTE PLAN D'EAU 01150 BLYES, 925 Route du Plan d'Eau -  01150 Blyes -  France, 45.8456486, 5.242099899999999﻿
PLACE MAIL 01150 CHAZEY SUR AIN, Place du Mail -  01150 Chazey-sur-Ain -  France, 45.892155, 5.2534919﻿
48 PLACE MAIL 01150 CHAZEY SUR AIN, 48 Place du Mail -  01150 Chazey-sur-Ain -  France, 45.8921899, 5.2540087﻿
35 VIE DES AIGUES LIEU DIT L'HOPITA 01150 CHAZEY SUR AIN, 35 La Vie des Aigues -  01150 Chazey-sur-Ain -  France, 45.87859599999999, 5.2615941﻿
35 VIE DES AIGUES LIEU DIT L'HOPITAL 01150 CHAZEY SUR AIN, 35 La Vie des Aigues -  01150 Chazey-sur-Ain -  France, 45.87859599999999, 5.2615941﻿
LE LUIZARD 01150 CHAZEY SUR AIN, Le Luizard -  01150 Chazey-sur-Ain -  France, 45.863566, 5.242386﻿
10 RUE CENTRALE 01150 LAGNIEU, 10 Rue Centrale -  01150 Lagnieu -  France, 45.9035556, 5.348017﻿
53 RUE CENTRALE 01150 LAGNIEU, 53 Rue Centrale -  01150 Lagnieu -  France, 45.9026641, 5.3474824﻿
58 AVENUE PORT 01150 LAGNIEU, 58 Route du Port -  01150 Lagnieu -  France, 45.8996629, 5.347096899999999﻿
23 PLACE DE A LIBERTE 01150 LAGNIEU, 23 Place de la Liberté -  01150 Lagnieu -  France, 45.9024319, 5.3481377﻿
7 PLACE EGLISE 01150 LAGNIEU, 7 Place de l'Église -  01150 Lagnieu -  France, 45.904096, 5.348﻿
16 PLACE LIBERTE 01150 LAGNIEU, 16 Place de la Liberté -  01150 Lagnieu -  France, 45.9025666, 5.347120599999999﻿
1598 RUE GARE 01150 LEYMENT, , , ﻿
2 MONTEE EGLISE 01150 ST SORLIN EN BUGEY, 2 Montée de l'Église -  01150 Saint-Sorlin-en-Bugey -  France, 45.8845695, 5.3719583﻿
729 RUE CLAIRES FONTAINES 01150 ST VULBAS, 729 Rue Claires Fontaines -  01150 Saint-Vulbas -  France, 45.83372, 5.2914464﻿
917 RUE CLAIRES FONTAINES 01150 ST VULBAS, 917 Rue Claires Fontaines -  01150 Saint-Vulbas -  France, 45.83203229999999, 5.290185699999999﻿
105 AVENUE GUY DE LA VERPILLIERE 01150 ST VULBAS, 105 Avenue Guy de la Verpillière -  01150 Saint-Vulbas -  France, 45.837383, 5.288628999999999﻿
1558 RUE CLAIRES FONTAINES 01150 ST VULBAS, 1558 Rue Claires Fontaines -  01150 Saint-Vulbas -  France, 45.8274686, 5.287115﻿
ROUTE BLYES 01150 ST VULBAS, Route de Blyes -  01150 Saint-Vulbas -  France, 45.835635, 5.2906﻿
5278 AVENUE DU GENERAL DE GAULLE 01150 ST VULBAS, 5278 avenue du Général de Gaulle -  01150 Saint-Vulbas -  France, 45.8373998, 5.287605699999999﻿
AVENUE BERGERIES 01150 ST VULBAS, Avenue des Bergeries -  01150 Saint-Vulbas -  France, 45.8411249, 5.2850432﻿
1180 ROUTE HAUTS FOURNEAUX 01150 VILLEBOIS, 1180 Route des Hauts Fourneaux -  01150 Villebois -  France, 45.8400499, 5.4265246﻿
LE MAS POMMIER 01160 DRUILLAT, Mas Pommier -  01160 Druillat -  France, 46.0726928, 5.3239933﻿
PLACE HENRI DUNAND 01160 DRUILLAT, Place Henri Dunant -  01160 Druillat -  France, 46.0593784, 5.3175678﻿
594 RUE NICOLAS AUBRY 01160 NEUVILLE SUR AIN, 594 Rue Nicolas Aubry -  01160 Neuville-sur-Ain -  France, 46.0793037, 5.3763653﻿
5 RUE BERNARD GANGLOFF 01160 PONT D'AIN, 5 Rue Bernard Gangloff -  01160 Pont-d'Ain -  France, 46.04880860000001, 5.3363984﻿
